business_age_yrs,sector,monthly_revenue_ksh,monthly_expenses_ksh,num_employees,collateral_value_ksh,requested_loan_ksh,credit_history_score,loan_approved
14,Agriculture,1255089,951268.1886777459,20,319080,212590,490,1
7,Services,1751249,862578.2894469508,1,847981,967266,363,1
4,Hospitality,1424980,620363.034435221,46,997356,1235735,533,1
9,Agriculture,1823620,651329.3580966322,36,41989,1667605,436,1
11,Hospitality,1203123,441502.5236799711,39,793145,1191965,709,1
6,Services,1789053,538971.6826698576,35,917174,1084501,430,1
1,Retail,803227,558253.5128368237,18,210582,689327,712,0
7,Services,1013663,738096.8426330459,17,109009,1691566,433,0
2,Tech Startup,946251,426063.4934747,36,111855,1328515,466,0
12,Retail,1252010,951537.4764783852,3,352511,1445058,577,1
4,Services,1218983,406119.7963428558,24,999693,1137963,827,1
12,Services,1376815,990516.2219944794,5,250763,1889196,316,1
8,Tech Startup,1756551,897420.868906531,10,427731,1025596,827,1
9,Manufacturing,1413807,890430.7540501354,23,257493,136392,793,1
13,Manufacturing,86019,47368.20661562955,24,850706,1243034,339,0
14,Hospitality,713799,552538.5310303447,39,630004,1098203,697,1
2,Agriculture,1697500,673192.0914001195,12,551015,183018,643,1
3,Hospitality,998976,320680.58211445145,16,367793,462683,755,1
6,Hospitality,1564440,915995.0695523644,20,634425,1904467,535,1
13,Transport (Boda Boda),1319777,803952.2573166125,23,846572,337506,595,1
8,Retail,382895,263138.49994677043,18,219683,1807591,812,0
14,Manufacturing,1006989,747472.7017641879,18,89359,1573728,397,0
4,Hospitality,1010946,632083.4045633528,31,315592,1168089,772,1
3,Agriculture,1230875,567072.790796501,42,663151,1492277,637,1
13,Services,675284,224008.43663349818,20,525759,1613207,656,1
1,Transport (Boda Boda),791567,476761.005014423,37,597680,1585939,449,0
6,Services,287808,115154.28284444814,4,985164,605824,846,1
7,Hospitality,1689513,1174934.7966661248,8,117060,1541094,845,1
12,Hospitality,108059,38736.20535203539,16,407349,631243,667,0
12,Manufacturing,621403,428790.25362230605,21,546159,973727,471,1
2,Manufacturing,636726,212932.58819638123,46,362986,391576,636,0
9,Transport (Boda Boda),497509,221315.8887560372,10,256840,858459,780,1
2,Hospitality,629618,495376.94403723977,48,609551,1998337,413,0
7,Retail,694841,514202.0294780641,44,127208,1122125,848,1
9,Retail,1776172,1415991.1201252516,42,515709,1064607,683,1
9,Hospitality,364705,138917.76828306596,43,418706,743371,555,0
11,Manufacturing,771309,282475.25745337055,7,432590,1921197,422,0
8,Agriculture,106070,84087.64432075295,30,368675,1894017,555,0
2,Agriculture,1661725,646927.3287981326,21,306981,998298,759,1
8,Hospitality,950993,621726.557409042,37,284618,1679303,300,0
1,Retail,1931719,1149334.7950250716,26,525049,1332730,614,1
3,Services,336919,253769.94003704205,8,93789,1575645,396,0
10,Manufacturing,1883441,1462855.5089169305,29,330644,1533782,799,1
11,Manufacturing,1540139,988446.4505279426,14,720457,650296,329,1
10,Services,1137790,649296.281394295,10,968594,306146,663,1
7,Transport (Boda Boda),1944794,868010.1475673964,32,262483,160083,652,1
1,Retail,1924268,589812.4650485952,12,60252,403724,394,0
9,Retail,908227,481238.36446339,22,524840,1380526,415,1
8,Services,1624844,600606.0957088063,35,828849,654168,774,1
10,Services,1744952,850198.9735610686,33,666634,1070516,626,1
2,Manufacturing,1771634,966007.1226116936,42,715096,889428,667,1
13,Agriculture,312150,156758.01552678802,37,937998,1775173,303,1
14,Services,547735,208582.04737483533,21,691919,1775401,436,1
2,Transport (Boda Boda),1574794,626516.8996400856,24,709999,1563588,478,1
6,Hospitality,431775,163892.94548849596,37,777508,486997,381,0
6,Manufacturing,1553265,1120285.285962914,32,859280,303947,820,1
13,Manufacturing,709123,559618.6804507057,30,657950,736230,618,1
2,Retail,1463483,1085980.5039081585,25,240763,1414323,645,1
10,Transport (Boda Boda),1165068,366464.92680710956,40,270659,1756006,758,1
12,Hospitality,1427496,936909.474846033,37,110532,271586,630,1
9,Services,1946626,1321432.096735873,13,450488,172043,439,1
9,Manufacturing,293129,169384.08096310022,20,832755,1660572,387,0
10,Retail,1169842,841008.533192242,39,502158,1793614,353,1
3,Retail,1188493,725160.8401974633,46,365244,1593388,461,0
9,Tech Startup,1111618,784312.0137301331,14,76604,105918,669,1
1,Manufacturing,1067048,409803.4450181413,41,47259,1631391,325,0
6,Services,1865543,732027.9872798785,5,488774,324582,619,1
5,Hospitality,1320931,445107.77249728126,48,817786,1747229,661,1
11,Tech Startup,1284102,768026.5185733796,1,797721,1470064,326,1
10,Tech Startup,1135076,363032.0977024875,25,835655,1530161,567,1
10,Agriculture,1533566,670928.3234737033,44,277818,975812,463,1
13,Services,1038645,742735.2112173489,4,220899,1074199,479,1
6,Transport (Boda Boda),846083,669500.3216805912,43,563195,1309368,729,1
4,Retail,1327276,838385.7271404451,45,579224,1124754,395,1
7,Manufacturing,28000,19491.30634141976,5,108407,1085093,361,0
14,Tech Startup,1966876,1018381.9532503408,23,126190,1424622,425,1
13,Hospitality,132892,59636.46342189605,7,870596,1239497,712,1
8,Tech Startup,493863,224566.18095458767,19,569340,821430,450,0
4,Services,1244937,756843.9691083799,45,362691,118125,405,0
7,Transport (Boda Boda),995492,317693.4251118448,28,201109,1121999,674,1
13,Services,1282022,708335.5977755518,4,539834,1802671,667,1
4,Manufacturing,1634085,859981.8923851127,13,25118,828790,605,1
14,Retail,146677,107619.52592082352,45,48215,313367,570,0
3,Hospitality,1689317,1336764.9814249442,31,38829,1046572,565,1
9,Manufacturing,433552,307044.436429096,49,541106,1530684,364,0
1,Services,1032068,570646.8778496233,36,685621,1174096,735,1
4,Tech Startup,1670104,747251.5536329572,28,280153,1813699,474,1
3,Tech Startup,311969,130316.75536026359,31,96608,1737775,823,0
10,Agriculture,1432802,533653.4381758227,48,368205,135643,799,1
10,Agriculture,1489071,582484.9702875733,49,589488,997547,562,1
13,Manufacturing,1212443,931855.2012243152,8,716873,1802566,445,1
14,Tech Startup,800004,515559.820999195,43,227243,181777,610,1
6,Retail,1973230,644231.7476143973,36,830852,463368,411,1
11,Manufacturing,1005359,643279.7204094257,38,262353,448050,321,0
8,Hospitality,1539774,925878.6376004183,34,313686,1251551,753,1
11,Services,1623409,1147470.7905687776,24,303244,1883920,539,1
4,Manufacturing,596304,283218.0756291998,33,19301,1805306,825,0
14,Transport (Boda Boda),1853069,894754.8578940274,2,879491,149017,383,1
12,Services,1021847,545580.6362449984,48,988415,1260953,519,1
4,Manufacturing,804512,341893.9009343232,29,214798,1594147,321,0
2,Hospitality,389199,171607.75560241347,9,632695,1135106,779,0
1,Services,866162,523394.8979432597,37,343521,927550,348,0
11,Hospitality,46505,21729.30624910359,21,269076,919877,845,1
9,Services,1529985,488136.1386706524,47,350036,1808456,433,1
2,Transport (Boda Boda),402973,303075.11402656836,12,223656,1761518,811,0
1,Tech Startup,1467299,630700.4681551048,1,791091,1365118,398,1
13,Hospitality,1291089,980371.1138552558,31,760275,1277191,626,1
9,Agriculture,595463,441297.56338744715,44,150641,1291595,355,0
12,Hospitality,1115379,694870.341432659,34,77069,1541139,712,1
13,Tech Startup,1084014,805831.8373868814,19,674533,1240024,838,1
1,Hospitality,348398,143363.3320718369,4,565972,604999,848,0
10,Hospitality,956323,432279.6421969622,32,540076,625343,823,1
9,Services,1448791,889852.8625863543,1,152947,884038,395,1
5,Agriculture,807715,321594.87729625974,46,279509,1070171,841,1
14,Retail,708863,273565.60134702676,7,670288,1770768,666,1
12,Agriculture,1400971,494453.98036634515,27,54780,1164988,827,1
14,Retail,966950,361389.8146861004,25,984670,1351775,546,1
9,Retail,100249,74454.38795463952,30,771831,163094,366,0
11,Hospitality,1156173,611542.7082611787,37,808886,1677948,743,1
10,Hospitality,733926,495438.76362410164,32,949511,940992,758,1
4,Services,946865,466290.1893216514,20,572383,1008957,407,0
13,Hospitality,261411,80006.55089639437,20,146081,1974195,626,0
1,Manufacturing,970414,437503.48256020143,22,974455,1653239,516,1
5,Services,1441261,889133.9350193068,2,564952,501501,450,1
7,Retail,1477668,1152325.5480413102,29,795630,1716166,496,1
6,Agriculture,1433890,801100.135626034,46,215863,435537,721,1
8,Manufacturing,614436,335009.0373637258,11,632457,81528,343,0
10,Transport (Boda Boda),670016,422046.46693938615,12,241921,1382736,676,1
13,Manufacturing,640832,225082.7128549783,39,998179,1802212,383,1
4,Transport (Boda Boda),565817,281510.489120216,1,619941,1626281,601,0
10,Manufacturing,1608358,870825.4327128757,12,455486,1418983,638,1
9,Agriculture,1559426,663784.4669845302,42,63327,412605,425,1
12,Manufacturing,392007,293998.68776287267,42,813941,602132,400,1
9,Tech Startup,1527900,698993.0126107278,41,160622,1675096,712,1
14,Hospitality,1678789,781273.3871054725,40,87165,1132913,569,1
2,Services,1765696,991058.6112262048,28,603747,560956,784,1
7,Hospitality,1007369,717032.2981005545,11,754719,1351966,393,1
10,Retail,824566,582073.6635253765,5,806244,618810,619,1
3,Manufacturing,1355652,517610.2290792734,7,495911,1144156,400,0
12,Hospitality,191162,81788.79939066575,41,484993,719197,427,0
1,Manufacturing,1995867,898166.5008980024,17,723500,540021,423,1
8,Hospitality,675423,521360.6039806638,6,233403,1244607,401,0
1,Agriculture,506676,208435.89496979688,12,409272,1625999,456,0
11,Manufacturing,123813,73582.53550375666,43,527016,1761567,698,1
5,Retail,1431897,1132558.255204941,7,665634,1946824,698,1
12,Transport (Boda Boda),923041,511496.91180506686,5,341574,76965,715,1
8,Services,858952,506124.97813224216,1,654318,1721847,638,1
12,Retail,1030469,700710.3512889574,37,129335,1540502,354,0
9,Agriculture,1859797,609757.8993022655,41,965806,1379445,674,1
2,Services,455644,262214.51520805655,44,745258,1889493,511,0
11,Tech Startup,1307852,601494.4008665304,40,227024,903113,552,1
13,Hospitality,1332195,652635.8436948123,25,470908,1456677,607,1
13,Tech Startup,207920,95209.84223611181,25,211540,1472617,507,0
8,Hospitality,602183,222691.0853246652,32,941507,727861,672,1
8,Manufacturing,1884776,1182674.6271377767,41,6476,965848,405,1
5,Agriculture,1184646,536311.4576717967,9,89976,293305,694,1
3,Hospitality,595644,474744.9331565931,7,815499,533055,506,0
5,Agriculture,1332348,846859.0935380894,24,418596,634141,551,1
11,Retail,1911170,1314032.0320688775,27,301035,1758866,802,1
12,Services,868385,537475.1000742554,20,49108,1655438,382,0
10,Tech Startup,1418939,521527.1675203961,43,777499,710667,773,1
11,Hospitality,473764,358329.5948062601,9,763807,289027,592,1
9,Hospitality,212259,79666.58555430874,36,507731,470506,359,0
6,Hospitality,814303,259469.76731986727,31,111376,423502,733,0
7,Agriculture,1677469,1201480.771752855,10,271642,818396,682,1
11,Services,630884,493633.33209808904,35,766144,175154,750,1
6,Services,516547,279009.9744981721,15,65738,1197281,771,0
11,Retail,83109,62120.121436962865,18,780750,700050,845,1
14,Agriculture,1582002,830502.2395059598,40,932139,779438,486,1
11,Tech Startup,444558,207268.77184930217,7,7988,1092351,626,0
4,Transport (Boda Boda),1933140,992910.5803616183,43,936675,890210,717,1
8,Agriculture,1091312,871315.2050645514,1,202345,1295147,610,1
5,Manufacturing,549678,325393.8184618521,2,191405,1983539,436,0
2,Services,1818849,1078714.165476798,41,384583,1671345,456,1
14,Manufacturing,1641467,1087935.7638835537,2,720375,1881655,360,1
4,Hospitality,361373,235245.47118728166,31,518298,1272706,394,0
11,Retail,1619367,841025.4588416234,45,834337,899100,730,1
8,Tech Startup,483380,259373.26050769276,22,493467,1821714,370,0
14,Services,725870,268214.7911100028,43,313419,1676898,824,1
11,Tech Startup,1627296,1190476.022339045,34,555404,1528508,670,1
9,Manufacturing,154706,100527.68441481025,23,20856,773355,499,0
7,Agriculture,1142713,675754.018135266,48,524636,1659283,340,0
3,Hospitality,266877,200902.94859180067,23,342033,1820989,807,0
10,Services,1540503,984632.6766065373,41,248583,997871,505,1
5,Services,217128,135435.6513371336,26,485679,1104834,386,0
7,Agriculture,1513419,1002954.5992646002,18,335823,1188204,301,0
14,Services,33635,16797.681104446365,46,58022,119064,787,0
9,Manufacturing,1289702,944389.2940883748,23,942060,549658,321,1
2,Services,1720144,675282.5564469335,42,918339,1543437,577,1
11,Retail,982388,586839.0480726043,41,14927,1234169,354,0
9,Transport (Boda Boda),83266,32165.79024299595,9,506700,1541397,687,0
12,Tech Startup,1227725,941151.5861087884,11,430561,1803209,846,1
5,Tech Startup,330584,214706.58299899625,12,190588,645754,376,0
4,Retail,1646829,1070703.9636414587,2,269565,679639,705,1
3,Transport (Boda Boda),472044,224844.94951695311,28,877792,294636,400,0
6,Transport (Boda Boda),914585,275405.7720515204,11,347466,283708,638,1
10,Agriculture,1347268,815648.5674251143,19,18340,643684,517,1
9,Manufacturing,735127,365729.9719710795,19,602542,684480,777,1
3,Manufacturing,1329040,508737.3245296015,9,583291,1917916,755,1
6,Tech Startup,1326002,672513.8102382768,32,768354,943270,448,1
2,Retail,1784463,1262072.9483494628,24,412720,1673839,630,1
13,Tech Startup,1576490,555952.759592152,4,910780,321449,747,1
14,Transport (Boda Boda),1989183,1504532.5722574878,2,422793,502962,832,1
8,Retail,986953,410641.0177269111,18,254536,253125,393,0
4,Manufacturing,1184898,542018.3938422449,48,600292,847311,511,1
13,Tech Startup,426294,301781.87181901187,21,273054,1077935,532,0
7,Services,1764588,1372996.6169613358,8,842059,1880499,315,1
10,Tech Startup,905404,683467.1698258604,37,65696,1797294,473,0
13,Manufacturing,1524168,672740.6518479728,47,889182,240991,734,1
5,Services,784173,451756.47382133227,30,540987,948868,463,0
14,Tech Startup,1699679,562381.0377150921,48,281243,1638486,821,1
4,Retail,1280715,542877.0489262203,21,844448,224311,775,1
7,Services,375487,140676.4296814054,5,289340,262601,658,0
10,Tech Startup,255010,78875.99764049184,34,88915,961222,597,0
4,Tech Startup,568136,360812.5430764288,20,342533,904393,725,0
12,Retail,1038392,586037.8182274072,3,167275,1489402,729,1
9,Tech Startup,1689202,976502.3956448897,5,73301,468144,643,1
14,Services,1102749,839902.8586291483,39,563397,1758110,513,1
3,Retail,609812,401810.74075920676,31,897004,1674802,500,0
6,Hospitality,346994,233092.97992084376,10,50324,1775200,306,0
9,Tech Startup,587140,220931.54239290988,3,868089,939932,788,1
14,Hospitality,829046,548403.6461387739,30,174492,576919,501,1
1,Tech Startup,67674,38190.32739336829,29,890580,1575888,542,0
2,Services,1589963,1186474.478801234,45,702733,1093876,462,1
11,Transport (Boda Boda),204343,119755.14629154383,46,381317,625984,428,0
13,Transport (Boda Boda),1693768,626386.6408605014,9,543080,1469189,514,1
13,Transport (Boda Boda),833424,280077.3152166341,26,472124,1059925,410,1
13,Tech Startup,387533,283242.0005457316,23,675918,239933,330,0
4,Manufacturing,792604,574521.3567857625,2,570877,832223,670,1
11,Retail,510726,335180.55598225555,4,900797,72319,711,1
10,Services,1678511,643468.1958466202,13,424388,1303533,569,1
11,Services,1637313,792017.1171498812,18,837966,1112125,452,1
14,Agriculture,1104140,628001.2685865412,40,716506,1510981,698,1
4,Transport (Boda Boda),343636,165211.9289135853,3,558384,62236,644,0
2,Tech Startup,306720,202472.83466285124,5,539521,314029,572,0
13,Transport (Boda Boda),231316,97969.77909284871,9,634047,1298596,598,1
10,Retail,1543275,1038774.8138451548,4,756796,680747,659,1
3,Tech Startup,849431,664622.2507687216,34,404562,1811613,816,1
11,Retail,879035,376530.5432509274,10,892503,74272,679,1
5,Manufacturing,1160661,764717.672067797,43,227349,1117844,847,1
10,Services,192692,112977.62721122763,27,996527,1618893,503,1
2,Transport (Boda Boda),316181,214196.98907409768,44,18141,1567484,847,0
8,Agriculture,124882,93032.64527406754,26,431700,1150132,790,0
9,Agriculture,718142,286750.3721839768,17,232144,1458865,681,1
8,Retail,470169,250813.0099170905,4,313224,1966801,718,0
11,Retail,385861,262759.3359305824,43,567170,73038,356,0
10,Agriculture,1395028,494615.9968964589,23,856395,1749271,736,1
5,Hospitality,1349492,1060509.5828178618,37,998359,837665,822,1
6,Agriculture,1721307,986914.7009889096,26,174830,392469,386,1
10,Hospitality,1886020,1391763.9960008059,12,305337,311204,455,1
5,Tech Startup,378932,181161.9273578722,37,615250,568299,442,0
1,Agriculture,1350794,895713.3841630856,35,426207,851435,692,1
8,Transport (Boda Boda),1192867,835156.2795095011,41,106818,1311359,787,1
10,Hospitality,1283654,818433.6763804682,49,875835,483647,416,1
6,Hospitality,626065,491836.5287436931,34,58812,144035,786,0
13,Retail,1844154,1207736.6472809494,49,862943,128121,351,1
13,Manufacturing,461320,199094.46426511332,24,830338,1742789,723,1
7,Tech Startup,761584,409131.75699962024,7,515293,1653660,637,1
6,Retail,619885,324480.3814163086,17,875794,1103478,416,0
4,Tech Startup,1786670,920128.3857426139,40,276111,1474032,315,0
14,Transport (Boda Boda),1672472,1296324.3645594367,40,858411,153146,721,1
3,Hospitality,646619,265382.9168064775,47,861095,821845,631,1
3,Manufacturing,1748779,1061971.521570192,42,240021,1364608,477,1
4,Hospitality,1978833,874159.4071892912,14,796479,1247687,785,1
4,Tech Startup,458330,356676.90271635907,10,960586,236342,389,0
9,Tech Startup,38788,12587.673533106203,26,389605,1759595,429,0
2,Hospitality,1215151,554666.7747524802,23,855446,1606756,708,1
10,Services,178244,130249.85520612537,13,625038,520683,750,1
7,Retail,476323,153962.23510738582,3,372838,1445015,545,0
10,Manufacturing,1533576,897930.5180701519,5,72672,762856,836,1
9,Hospitality,1325634,402210.57548675704,42,877273,1069775,373,1
8,Agriculture,1596866,818165.2150100233,5,725271,407138,452,1
3,Services,218641,161847.5990505548,6,293919,578409,554,0
1,Services,279806,218593.61556912528,38,862260,466697,400,0
3,Hospitality,507245,392550.8265408587,11,562970,1553233,321,0
2,Agriculture,1812211,1129847.1391235464,17,626701,1447254,521,1
